loan_id,customer_id,loan_type,loan_amount,start_date,status
LOAN015583,CUST017667,housing,127779,2017-02-17,active
LOAN015584,CUST017668,personal,32614,2021-06-15,active
LOAN015585,CUST017670,housing,93938,2020-01-06,active
LOAN015586,CUST017670,personal,4962,2020-12-25,active
LOAN015587,CUST017671,housing,404899,2016-12-06,active
LOAN015588,CUST017671,personal,45424,2019-01-23,active
LOAN015589,CUST017672,personal,19023,2022-04-09,active
LOAN015590,CUST017678,housing,356925,2018-12-24,active
LOAN015591,CUST017678,personal,39847,2022-10-17,active
LOAN015592,CUST017680,housing,234329,2017-10-28,active
LOAN015593,CUST017682,housing,188036,2020-02-28,active
LOAN015594,CUST017683,housing,263497,2018-11-28,active
LOAN015595,CUST017684,housing,403570,2020-09-01,active
LOAN015596,CUST017685,housing,391939,2016-03-05,active
LOAN015597,CUST017691,personal,19008,2017-02-12,active
LOAN015598,CUST017692,housing,435641,2019-05-21,active
LOAN015599,CUST017692,personal,33741,2018-07-16,active
LOAN015600,CUST017693,housing,105910,2016-08-22,active
LOAN015601,CUST017695,housing,248632,2018-12-13,active
LOAN015602,CUST017696,housing,126603,2020-04-18,active
LOAN015603,CUST017700,housing,203130,2018-02-21,active
LOAN015604,CUST017702,housing,345566,2020-02-21,active
LOAN015605,CUST017703,personal,43231,2020-04-26,active
LOAN015606,CUST017704,housing,182141,2018-06-12,active
LOAN015607,CUST017706,personal,44121,2020-06-13,active
LOAN015608,CUST017709,personal,21995,2017-03-20,active
LOAN015609,CUST017710,housing,418313,2018-02-27,active
LOAN015610,CUST017711,housing,486386,2018-05-26,active
LOAN015611,CUST017712,housing,142674,2016-12-29,active
LOAN015612,CUST017715,housing,123885,2019-12-12,active
LOAN015613,CUST017717,housing,118584,2020-07-02,active
LOAN015614,CUST017718,personal,35812,2019-07-21,active
LOAN015615,CUST017720,housing,288226,2018-11-10,active
LOAN015616,CUST017724,personal,14868,2018-08-10,active
LOAN015617,CUST017726,housing,261047,2019-11-02,active
LOAN015618,CUST017726,personal,17088,2017-07-08,active
LOAN015619,CUST017727,housing,172936,2016-12-02,active
LOAN015620,CUST017728,housing,462121,2020-10-08,active
LOAN015621,CUST017728,personal,22121,2019-06-26,active
LOAN015622,CUST017733,personal,38330,2017-08-17,active
LOAN015623,CUST017734,housing,347319,2018-09-29,active
LOAN015624,CUST017735,housing,290570,2017-09-10,active
LOAN015625,CUST017735,personal,17506,2017-04-12,active
LOAN015626,CUST017738,housing,50343,2018-11-25,active
LOAN015627,CUST017739,housing,205624,2016-01-03,active
LOAN015628,CUST017741,housing,334922,2016-11-25,active
LOAN015629,CUST017742,personal,48744,2017-08-23,active
LOAN015630,CUST017745,housing,333644,2020-05-01,active
LOAN015631,CUST017747,housing,167480,2017-11-21,active
LOAN015632,CUST017748,housing,328787,2018-09-25,active
LOAN015633,CUST017749,housing,155816,2019-11-09,active
LOAN015634,CUST017751,housing,458559,2017-08-29,active
LOAN015635,CUST017752,housing,394342,2017-08-12,active
LOAN015636,CUST017752,personal,36703,2021-02-22,active
LOAN015637,CUST017754,housing,346378,2019-04-23,active
LOAN015638,CUST017754,personal,4197,2021-04-14,active
LOAN015639,CUST017755,housing,414287,2016-10-13,active
LOAN015640,CUST017756,housing,336004,2020-01-05,active
LOAN015641,CUST017759,personal,6031,2017-04-22,active
LOAN015642,CUST017761,housing,205923,2020-03-17,active
LOAN015643,CUST017762,personal,47962,2019-11-12,active
LOAN015644,CUST017763,housing,342788,2016-02-11,active
LOAN015645,CUST017765,personal,47605,2019-06-13,active
LOAN015646,CUST017766,personal,16309,2022-10-10,active
LOAN015647,CUST017768,housing,100989,2019-08-02,active
LOAN015648,CUST017768,personal,4731,2019-12-17,active
LOAN015649,CUST017769,housing,94248,2018-10-17,active
LOAN015650,CUST017772,housing,367926,2018-03-16,active
LOAN015651,CUST017773,housing,308727,2020-01-15,active
LOAN015652,CUST017774,housing,223068,2020-10-14,active
LOAN015653,CUST017776,housing,316702,2018-11-19,active
LOAN015654,CUST017778,housing,149256,2020-11-16,active
LOAN015655,CUST017779,personal,5864,2021-07-21,active
LOAN015656,CUST017780,personal,34709,2021-03-11,active
LOAN015657,CUST017781,personal,30577,2021-01-15,active
LOAN015658,CUST017783,personal,40073,2020-09-09,active
LOAN015659,CUST017785,personal,47235,2020-07-23,active
LOAN015660,CUST017786,housing,109589,2017-04-19,active
LOAN015661,CUST017786,personal,6978,2022-03-30,active
LOAN015662,CUST017788,personal,41851,2022-05-30,active
LOAN015663,CUST017790,housing,91778,2016-10-13,active
LOAN015664,CUST017791,personal,43040,2022-12-28,active
LOAN015665,CUST017792,housing,406045,2017-12-28,active
LOAN015666,CUST017794,housing,215618,2018-10-25,active
LOAN015667,CUST017795,housing,309364,2017-03-02,active
LOAN015668,CUST017798,housing,299982,2018-05-25,active
LOAN015669,CUST017799,housing,488997,2019-09-10,active
LOAN015670,CUST017800,housing,399670,2020-12-20,active
LOAN015671,CUST017801,housing,414577,2017-06-12,active
LOAN015672,CUST017802,personal,20414,2022-11-18,active
LOAN015673,CUST017803,housing,410300,2017-11-27,active
LOAN015674,CUST017803,personal,37930,2019-12-29,active
LOAN015675,CUST017804,housing,242424,2020-11-12,active
LOAN015676,CUST017805,housing,132735,2019-08-23,active
LOAN015677,CUST017806,housing,206797,2019-12-21,active
LOAN015678,CUST017807,housing,272164,2017-09-06,active
LOAN015679,CUST017808,housing,259231,2019-03-21,active
LOAN015680,CUST017810,housing,381780,2017-01-23,active
LOAN015681,CUST017812,housing,57394,2017-06-09,active
LOAN015682,CUST017812,personal,14084,2021-02-23,active
LOAN015683,CUST017813,housing,375421,2017-07-26,active
LOAN015684,CUST017813,personal,5904,2020-11-15,active
LOAN015685,CUST017815,personal,11262,2019-01-10,active
LOAN015686,CUST017816,personal,5768,2017-02-12,active
LOAN015687,CUST017819,housing,122011,2016-07-25,active
LOAN015688,CUST017820,housing,376110,2019-01-19,active
LOAN015689,CUST017821,housing,190870,2018-02-03,active
LOAN015690,CUST017821,personal,21844,2017-10-15,active
LOAN015691,CUST017823,personal,8857,2017-03-03,active
LOAN015692,CUST017824,housing,411374,2018-04-20,active
LOAN015693,CUST017829,housing,144303,2019-03-20,active
LOAN015694,CUST017829,personal,23767,2019-12-20,active
LOAN015695,CUST017830,housing,76862,2020-09-11,active
LOAN015696,CUST017831,housing,328854,2020-11-01,active
LOAN015697,CUST017833,housing,257292,2018-07-17,active
LOAN015698,CUST017834,housing,152094,2016-06-09,active
LOAN015699,CUST017834,personal,24177,2022-10-15,active
LOAN015700,CUST017835,housing,255086,2018-06-25,active
LOAN015701,CUST017836,housing,363421,2016-02-22,active
LOAN015702,CUST017837,personal,22488,2019-06-25,active
LOAN015703,CUST017838,personal,25836,2022-07-04,active
LOAN015704,CUST017840,personal,39097,2018-06-07,active
LOAN015705,CUST017841,housing,184529,2017-04-28,active
LOAN015706,CUST017842,housing,311727,2020-08-10,active
LOAN015707,CUST017842,personal,21585,2022-06-12,active
LOAN015708,CUST017843,housing,120568,2018-01-05,active
LOAN015709,CUST017844,personal,24211,2021-04-17,active
LOAN015710,CUST017847,personal,44488,2020-09-08,active
LOAN015711,CUST017848,personal,17911,2019-10-01,active
LOAN015712,CUST017850,housing,166584,2018-11-02,active
LOAN015713,CUST017852,housing,316755,2020-10-01,active
LOAN015714,CUST017852,personal,42478,2022-12-19,active
LOAN015715,CUST017854,housing,107021,2017-08-04,active
LOAN015716,CUST017854,personal,31524,2022-05-19,active
LOAN015717,CUST017855,housing,483840,2017-12-16,active
LOAN015718,CUST017856,housing,226689,2017-08-29,active
LOAN015719,CUST017857,housing,391933,2016-12-15,active
LOAN015720,CUST017858,housing,145480,2019-11-19,active
LOAN015721,CUST017859,housing,387737,2017-10-31,active
LOAN015722,CUST017862,housing,241448,2020-07-06,active
LOAN015723,CUST017863,personal,7920,2020-02-09,active
LOAN015724,CUST017864,housing,119682,2019-08-20,active
LOAN015725,CUST017865,personal,4125,2017-12-25,active
LOAN015726,CUST017866,housing,205900,2020-12-03,active
LOAN015727,CUST017866,personal,9011,2018-06-07,active
LOAN015728,CUST017870,personal,10514,2018-11-01,active
LOAN015729,CUST017872,housing,482622,2019-07-17,active
LOAN015730,CUST017873,housing,232523,2016-09-24,active
LOAN015731,CUST017874,housing,342433,2019-01-05,active
LOAN015732,CUST017875,personal,29046,2020-03-08,active
LOAN015733,CUST017877,personal,44559,2021-01-18,active
LOAN015734,CUST017879,personal,46779,2022-01-19,active
LOAN015735,CUST017880,personal,27071,2017-06-27,active
LOAN015736,CUST017881,housing,458717,2016-07-14,active
LOAN015737,CUST017882,housing,260087,2018-10-22,active
LOAN015738,CUST017884,housing,227478,2018-01-23,active
LOAN015739,CUST017885,housing,192995,2019-06-20,active
LOAN015740,CUST017887,personal,13340,2020-02-09,active
LOAN015741,CUST017888,housing,445123,2017-02-05,active
LOAN015742,CUST017889,personal,36047,2018-11-22,active
LOAN015743,CUST017890,housing,321010,2017-04-25,active
LOAN015744,CUST017894,housing,135972,2019-04-29,active
LOAN015745,CUST017896,housing,141482,2018-02-11,active
LOAN015746,CUST017896,personal,10144,2022-07-17,active
LOAN015747,CUST017899,housing,326683,2018-01-25,active
LOAN015748,CUST017903,housing,376011,2019-12-25,active
LOAN015749,CUST017903,personal,37122,2021-12-05,active
LOAN015750,CUST017905,housing,357599,2016-10-19,active
LOAN015751,CUST017910,housing,269965,2016-12-05,active
LOAN015752,CUST017913,housing,156523,2020-05-02,active
LOAN015753,CUST017919,housing,127230,2016-12-20,active
LOAN015754,CUST017919,personal,38179,2021-11-13,active
LOAN015755,CUST017931,housing,412872,2016-09-26,active
LOAN015756,CUST017932,housing,189064,2020-03-19,active
LOAN015757,CUST017934,housing,304037,2018-09-20,active
LOAN015758,CUST017937,housing,199195,2016-03-21,active
LOAN015759,CUST017940,housing,431906,2018-02-02,active
LOAN015760,CUST017944,housing,160580,2019-08-20,active
LOAN015761,CUST017946,personal,28617,2022-09-08,active
LOAN015762,CUST017947,personal,30464,2018-10-10,active
LOAN015763,CUST017951,housing,116205,2017-07-13,active
LOAN015764,CUST017953,housing,236010,2018-06-30,active
LOAN015765,CUST017954,housing,354890,2019-02-02,active
LOAN015766,CUST017954,personal,31146,2017-11-04,active
LOAN015767,CUST017955,housing,106116,2018-02-27,active
LOAN015768,CUST017956,housing,105758,2016-07-18,active
LOAN015769,CUST017958,housing,238199,2018-03-03,active
LOAN015770,CUST017959,housing,299600,2016-04-09,active
LOAN015771,CUST017960,housing,302497,2018-06-25,active
LOAN015772,CUST017963,housing,179082,2017-04-28,active
LOAN015773,CUST017963,personal,37913,2021-04-20,active
LOAN015774,CUST017964,personal,14808,2019-07-31,active
LOAN015775,CUST017966,housing,406582,2019-11-25,active
LOAN015776,CUST017967,housing,100321,2018-02-06,active
LOAN015777,CUST017968,housing,230866,2017-04-18,active
LOAN015778,CUST017970,personal,15171,2020-06-05,active
LOAN015779,CUST017971,housing,130166,2017-05-02,active
LOAN015780,CUST017981,personal,5019,2020-06-16,active
LOAN015781,CUST017982,housing,304465,2016-05-10,active
LOAN015782,CUST017985,housing,441469,2018-05-19,active
LOAN015783,CUST017985,personal,14437,2021-03-27,active
LOAN015784,CUST017986,personal,27333,2020-02-17,active
LOAN015785,CUST017987,housing,220196,2016-09-30,active
LOAN015786,CUST017990,housing,255218,2020-01-26,active
LOAN015787,CUST017995,housing,436145,2016-05-13,active
LOAN015788,CUST017996,housing,236929,2020-02-29,active
LOAN015789,CUST017998,housing,478019,2018-09-29,active
LOAN015790,CUST017999,personal,37021,2017-02-25,active
LOAN015791,CUST018001,housing,307388,2017-03-25,active
LOAN015792,CUST018002,personal,9124,2021-01-03,active
LOAN015793,CUST018003,housing,431658,2019-03-02,active
LOAN015794,CUST018004,housing,101397,2020-09-17,active
LOAN015795,CUST018005,housing,485226,2017-03-19,active
LOAN015796,CUST018006,housing,301339,2018-03-01,active
LOAN015797,CUST018007,housing,476986,2019-11-01,active
LOAN015798,CUST018007,personal,14683,2017-01-28,active
LOAN015799,CUST018008,housing,470673,2019-09-12,active
LOAN015800,CUST018009,housing,314554,2017-01-25,active
LOAN015801,CUST018010,housing,448392,2018-04-28,active
LOAN015802,CUST018015,housing,436040,2019-08-21,active
LOAN015803,CUST018018,housing,451151,2017-08-13,active
LOAN015804,CUST018019,housing,246855,2017-04-04,active
LOAN015805,CUST018020,personal,27550,2020-08-03,active
LOAN015806,CUST018023,personal,31939,2022-06-24,active
LOAN015807,CUST018024,housing,346342,2018-08-31,active
LOAN015808,CUST018024,personal,18217,2022-02-02,active
LOAN015809,CUST018025,housing,173055,2018-04-07,active
LOAN015810,CUST018028,housing,345148,2020-11-16,active
LOAN015811,CUST018028,personal,10892,2022-03-08,active
LOAN015812,CUST018030,personal,10626,2021-12-30,active
LOAN015813,CUST018031,housing,158042,2020-06-26,active
LOAN015814,CUST018033,housing,434871,2020-11-22,active
LOAN015815,CUST018034,housing,68391,2018-05-16,active
LOAN015816,CUST018035,personal,14240,2019-11-05,active
LOAN015817,CUST018036,housing,454694,2020-02-28,active
LOAN015818,CUST018038,housing,252890,2019-07-19,active
LOAN015819,CUST018039,housing,138319,2020-08-31,active
LOAN015820,CUST018040,housing,264359,2019-07-17,active
LOAN015821,CUST018042,housing,364410,2019-10-09,active
LOAN015822,CUST018042,personal,22480,2017-12-29,active
LOAN015823,CUST018043,personal,7845,2022-05-28,active
LOAN015824,CUST018049,housing,463115,2017-08-04,active
LOAN015825,CUST018052,housing,264177,2018-10-22,active
LOAN015826,CUST018054,personal,4223,2020-01-28,active
LOAN015827,CUST018055,housing,349492,2017-05-02,active
LOAN015828,CUST018057,housing,182131,2016-05-09,active
LOAN015829,CUST018058,housing,189055,2018-11-05,active
LOAN015830,CUST018061,housing,255379,2020-12-27,active
LOAN015831,CUST018062,housing,324696,2019-12-03,active
LOAN015832,CUST018063,personal,3511,2019-02-02,active
LOAN015833,CUST018064,personal,14474,2020-04-01,active
LOAN015834,CUST018065,housing,187895,2016-06-04,active
LOAN015835,CUST018068,housing,121897,2017-01-06,active
LOAN015836,CUST018068,personal,28603,2021-06-01,active
LOAN015837,CUST018070,housing,213089,2019-09-27,active
LOAN015838,CUST018070,personal,29979,2019-09-25,active
LOAN015839,CUST018071,housing,329690,2018-01-24,active
LOAN015840,CUST018073,personal,16560,2021-03-21,active
LOAN015841,CUST018074,housing,418342,2018-10-27,active
LOAN015842,CUST018074,personal,45445,2022-04-27,active
LOAN015843,CUST018077,personal,18757,2017-08-28,active
LOAN015844,CUST018079,personal,6657,2018-01-15,active
LOAN015845,CUST018081,personal,31011,2019-06-15,active
LOAN015846,CUST018085,housing,491130,2019-11-02,active
LOAN015847,CUST018086,housing,466297,2016-10-04,active
LOAN015848,CUST018088,housing,170023,2020-10-27,active
LOAN015849,CUST018089,housing,398323,2017-03-03,active
LOAN015850,CUST018089,personal,21029,2017-04-09,active
LOAN015851,CUST018090,housing,233672,2020-07-27,active
LOAN015852,CUST018091,housing,462200,2020-01-08,active
LOAN015853,CUST018092,housing,137466,2019-10-10,active
LOAN015854,CUST018092,personal,38921,2019-10-06,active
LOAN015855,CUST018093,personal,15244,2020-09-02,active
LOAN015856,CUST018094,housing,79882,2018-09-23,active
LOAN015857,CUST018094,personal,9771,2021-01-20,active
LOAN015858,CUST018095,housing,432803,2019-04-21,active
LOAN015859,CUST018096,housing,180108,2016-08-04,active
LOAN015860,CUST018097,housing,412826,2017-09-01,active
LOAN015861,CUST018097,personal,16537,2021-10-14,active
LOAN015862,CUST018100,housing,286150,2018-12-06,active
LOAN015863,CUST018101,housing,156799,2018-09-11,active
LOAN015864,CUST018102,housing,485510,2020-05-20,active
LOAN015865,CUST018103,housing,444055,2018-02-23,active
LOAN015866,CUST018105,housing,288374,2016-10-25,active
LOAN015867,CUST018106,housing,235607,2020-05-21,active
LOAN015868,CUST018106,personal,21974,2020-03-11,active
LOAN015869,CUST018108,housing,159339,2020-10-24,active
LOAN015870,CUST018108,personal,48119,2019-07-28,active
LOAN015871,CUST018110,housing,184672,2016-06-17,active
LOAN015872,CUST018112,housing,341926,2018-08-21,active
LOAN015873,CUST018116,housing,209417,2018-07-04,active
LOAN015874,CUST018117,housing,446075,2016-10-17,active
LOAN015875,CUST018119,housing,396675,2019-02-01,active
LOAN015876,CUST018120,personal,14699,2021-06-26,active
LOAN015877,CUST018121,housing,138882,2016-09-10,active
LOAN015878,CUST018121,personal,36749,2022-05-25,active
LOAN015879,CUST018122,housing,219914,2016-06-25,active
LOAN015880,CUST018126,personal,33470,2021-12-22,active
LOAN015881,CUST018127,housing,410761,2020-05-15,active
LOAN015882,CUST018128,personal,19772,2021-08-03,active
LOAN015883,CUST018131,housing,158064,2016-10-06,active
LOAN015884,CUST018132,housing,178394,2020-01-16,active
LOAN015885,CUST018132,personal,34596,2017-08-28,active
LOAN015886,CUST018133,housing,489795,2019-10-09,active
LOAN015887,CUST018133,personal,35724,2019-01-07,active
LOAN015888,CUST018134,housing,171117,2018-08-19,active
LOAN015889,CUST018135,housing,423247,2020-04-24,active
LOAN015890,CUST018136,housing,280246,2017-10-04,active
LOAN015891,CUST018137,personal,47181,2018-08-28,active
LOAN015892,CUST018142,personal,10724,2019-02-02,active
LOAN015893,CUST018144,personal,29034,2019-04-25,active
LOAN015894,CUST018145,personal,23702,2022-05-21,active
LOAN015895,CUST018147,personal,5544,2020-04-03,active
LOAN015896,CUST018148,housing,110150,2016-07-03,active
LOAN015897,CUST018148,personal,5641,2017-03-31,active
LOAN015898,CUST018149,housing,256555,2018-10-09,active
LOAN015899,CUST018150,housing,301346,2016-03-12,active
LOAN015900,CUST018153,housing,61054,2019-01-06,active
LOAN015901,CUST018154,housing,464823,2016-05-12,active
LOAN015902,CUST018154,personal,39103,2018-12-09,active
LOAN015903,CUST018155,housing,55546,2016-10-02,active
